building_name,building_address,building_stationText,building_AFText,room_floor,room_layout,room_url
東京メトロ南北線 本駒込駅 徒歩1分,東京都文京区向丘2丁目36-13,東京メトロ南北線 本駒込駅 徒歩1分;都営三田線 白山駅 徒歩7分;東京メトロ南北線 東大前駅 徒歩10分,21年 / 13階建,9階,1K,https://www.homes.co.jp/chintai/room/c86950e8674b89c65ead09b597c80b5a55a504e8/
東京メトロ千代田線 千駄木駅 徒歩4分,東京都文京区千駄木3丁目26-15,東京メトロ千代田線 千駄木駅 徒歩4分;JR山手線 西日暮里駅 徒歩8分,11年 / 11階建,9階,1LDK,https://www.homes.co.jp/chintai/room/1c191260f3131ce9d9da0c8621aa9100391992d0/
東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分,東京都文京区本郷3丁目39-17,東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分;東京メトロ千代田線 湯島駅 徒歩11分;東京メトロ丸ノ内線 御茶ノ水駅 徒歩13分,11年 / 15階建,3階,1LDK,https://www.homes.co.jp/chintai/room/3f2726f82d923c5377514ec6386e294b2cd33625/
カーサアメニティー,東京都文京区千駄木1丁目18-2,東京メトロ南北線 本駒込駅 徒歩4分;都営三田線 白山駅 徒歩7分;東京地下鉄千代田線 千駄木 徒歩8分,24年 / 3階建,2階,1K,https://www.homes.co.jp/chintai/room/386b907f4edbf9ce638c8c366bed7d3e4fc8a958/
サンテミリオン小石川後楽園,東京都文京区小石川3丁目21-7,東京メトロ南北線 後楽園駅 徒歩9分;都営三田線 春日駅 徒歩10分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,24年 / 5階建,3階,1K,https://www.homes.co.jp/chintai/room/1e514b3418f95c7189b8ae00fcadd172c6410f72/
ウィステリア　イマイ,東京都文京区千石3丁目38-5,都営三田線 千石駅 徒歩7分;JR山手線 巣鴨駅 徒歩12分;東京地下鉄丸ノ内線 新大塚 徒歩14分,20年 / 2階建,2階,1K,https://www.homes.co.jp/chintai/room/a9a694421cf98ee646d9c30a04fbbdd1cd42f413/
東京メトロ千代田線 千駄木駅 徒歩4分,東京都文京区千駄木3丁目,東京メトロ千代田線 千駄木駅 徒歩4分;JR山手線 西日暮里駅 徒歩8分;JR山手線 日暮里駅 徒歩12分,11年 / 11階建,9階,1LDK,https://www.homes.co.jp/chintai/room/342bb6c222aba774fa4d965ab7a1a6cbe32e60e2/
東京メトロ有楽町線 護国寺駅 徒歩8分,東京都文京区目白台3丁目,東京メトロ有楽町線 護国寺駅 徒歩8分;東京メトロ副都心線 雑司が谷駅 徒歩13分;都電荒川線 早稲田駅 徒歩13分,22年 / 3階建,1階,ワンルーム,https://www.homes.co.jp/chintai/room/c761235f228834133e03642946732d28390e0637/
都営大江戸線 春日駅 徒歩10分,東京都文京区小石川3丁目,東京メトロ丸ノ内線 後楽園駅 徒歩7分;都営大江戸線 春日駅 徒歩10分;都営三田線 白山駅 徒歩15分,20年 / 8階建,4階,1K,https://www.homes.co.jp/chintai/room/338c794532f73125a30cb3958184c43a57381197/
東京メトロ南北線 東大前駅 徒歩5分,東京都文京区向丘1丁目,東京メトロ南北線 東大前駅 徒歩5分;都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩7分,新築 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/737d6b3e89df35f459a7bf4f6b50e65f60467fc3/
東京メトロ南北線 東大前駅 徒歩5分,東京都文京区向丘1丁目,東京メトロ南北線 東大前駅 徒歩5分;都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩7分,新築 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/7f341260a7a7332945c1bf73686d8e44e9e40f3d/
東京メトロ南北線 東大前駅 徒歩5分,東京都文京区向丘1丁目,東京メトロ南北線 東大前駅 徒歩5分;都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩7分,新築 / 3階建,1階,2LDK,https://www.homes.co.jp/chintai/room/f5a4669023a8e92a3d0497df299f07fecdcf3003/
ガラ・シティ茗荷谷,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,10階,1K,https://www.homes.co.jp/chintai/room/2700c4016b0642da11897c037a3b67e1eb33855b/
ガラ・シティ茗荷谷,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,8階,1K,https://www.homes.co.jp/chintai/room/c0c53eef2feb4294e649d20e7b170560230d8a26/
ガラ・シティ茗荷谷,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,1階,1K,https://www.homes.co.jp/chintai/room/65e6f3e7789b47753c24b15a49d0c50a6c99504c/
グラシーナ文京,東京都文京区大塚3丁目10-4,東京メトロ丸ノ内線 新大塚駅 徒歩7分;東京メトロ有楽町線 護国寺駅 徒歩7分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,8年 / 13階建,11階,1LDK,https://www.homes.co.jp/chintai/room/9e15f1f353056a592f28da66f32845e674856e8e/
グラシーナ文京,東京都文京区大塚3丁目10-4,東京メトロ丸ノ内線 新大塚駅 徒歩7分;東京メトロ有楽町線 護国寺駅 徒歩7分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,8年 / 13階建,11階,1LDK,https://www.homes.co.jp/chintai/room/674029886301434ce9e8f9a5925d39d3b11370e2/
ステラメゾン茗荷谷,東京都文京区小日向4丁目6-18,東京メトロ丸ノ内線 茗荷谷駅 徒歩1分;東京メトロ有楽町線 護国寺駅 徒歩10分;東京メトロ丸ノ内線 新大塚駅 徒歩17分,18年 / 14階建,13階,1DK,https://www.homes.co.jp/chintai/room/4fc95ad59d569c3e217bf9b3391d03db1ad766c5/
ステラメゾン茗荷谷,東京都文京区小日向4丁目6-18,東京メトロ丸ノ内線 茗荷谷駅 徒歩1分;東京メトロ有楽町線 護国寺駅 徒歩10分;東京メトロ丸ノ内線 新大塚駅 徒歩17分,18年 / 14階建,3階,1DK,https://www.homes.co.jp/chintai/room/8fdfe90bfd560fd8d0464b2d6486cf729d1746cb/
ガラ・ステージ茗荷谷,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ丸ノ内線 新大塚駅 徒歩9分;東京メトロ有楽町線 護国寺駅 徒歩14分,23年 / 10階建,9階,1K,https://www.homes.co.jp/chintai/room/a85267d4e948308b612e8f0629587aca576c7940/
OLIO白山,東京都文京区白山1丁目36-13,都営三田線 白山駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩6分;東京メトロ南北線 東大前駅 徒歩12分,23年 / 9階建,2階,1K,https://www.homes.co.jp/chintai/room/ddbde7312abe9c5b86a7f1b6883d2372de2c25ea/
OLIO白山,東京都文京区白山1丁目36-13,都営三田線 白山駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩6分;東京メトロ南北線 東大前駅 徒歩12分,23年 / 9階建,2階,1K,https://www.homes.co.jp/chintai/room/4d02ab57fcadb9de5b53ecc2178a9c4e08281ccf/
東京メトロ丸ノ内線 後楽園駅 徒歩9分,東京都文京区春日2丁目4-9,東京メトロ丸ノ内線 後楽園駅 徒歩9分;東京メトロ東西線 飯田橋駅 徒歩12分;東京メトロ有楽町線 江戸川橋駅 徒歩14分,25年 / 6階建,2階,1K,https://www.homes.co.jp/chintai/room/47fa115d1f417d9f27d25a0be43fcde01701a342/
アーバネックス小石川春日,東京都文京区春日1丁目9-30,東京メトロ丸ノ内線 後楽園駅 徒歩9分;都営大江戸線 飯田橋駅 徒歩9分;都営三田線 春日駅 徒歩11分,3年 / 10階建,6階,1DK,https://www.homes.co.jp/chintai/room/46a2a2e0d376006164f355e0e676350e1f167a6b/
アーバネックス小石川春日,東京都文京区春日1丁目9-30,東京メトロ丸ノ内線 後楽園駅 徒歩9分;都営大江戸線 飯田橋駅 徒歩9分;都営三田線 春日駅 徒歩11分,3年 / 10階建,6階,1K,https://www.homes.co.jp/chintai/room/76b5a828918a30e2aa9798f0aee38734198ccb8f/
アーバネックス小石川春日,東京都文京区春日1丁目9-30,東京メトロ丸ノ内線 後楽園駅 徒歩9分;都営大江戸線 飯田橋駅 徒歩9分;都営三田線 春日駅 徒歩11分,3年 / 10階建,5階,2LDK,https://www.homes.co.jp/chintai/room/31c0d6c5ede01dc5f96b5e0ee44457ea79e5c7a0/
東京メトロ南北線 本駒込駅 徒歩4分,東京都文京区千駄木1丁目18-2,東京メトロ南北線 本駒込駅 徒歩4分;都営三田線 白山駅 徒歩7分;東京地下鉄千代田線 千駄木 徒歩8分,24年 / 3階建,2階,1K,https://www.homes.co.jp/chintai/room/14df9d9e9d96629be3dd7f51f9c4f313be70687b/
LA.BUNKYO SENGOKU,東京都文京区白山5丁目17-7,都営三田線 千石駅 徒歩3分;都営三田線 白山駅 徒歩12分,21年 / 10階建,9階,1DK,https://www.homes.co.jp/chintai/room/2b6760f818e1977dc087ce9bc686306ae4dafd6d/
カテリーナ千駄木,東京都文京区千駄木2丁目48-18,東京メトロ千代田線 千駄木駅 徒歩6分;東京メトロ千代田線 根津駅 徒歩8分;東京メトロ南北線 東大前駅 徒歩14分,27年 / 12階建,11階,1DK,https://www.homes.co.jp/chintai/room/062070ddd0a4a07ff4f1401bfc8f0ab81dff6b3c/
東京メトロ千代田線 千駄木駅 徒歩3分,東京都文京区千駄木2丁目,東京メトロ千代田線 千駄木駅 徒歩3分;東京メトロ千代田線 根津駅 徒歩12分;JR山手線 日暮里駅 徒歩14分,20年 / 2階建,2階,ワンルーム,https://www.homes.co.jp/chintai/room/73c0a44841362a99f2f4fae2723b0a204ccb12cb/
コーラルコート,東京都文京区本郷2丁目30-10,東京メトロ丸ノ内線 本郷三丁目駅 徒歩3分;都営三田線 水道橋駅 徒歩5分;総武・中央緩行線 水道橋 徒歩9分,18年 / 4階建,2階,1LDK,https://www.homes.co.jp/chintai/room/ca0b44f4112a2709aa982d3191c7018f985e7983/
東京メトロ千代田線 根津駅 徒歩5分,東京都文京区根津2丁目,東京メトロ千代田線 根津駅 徒歩5分;東京メトロ千代田線 千駄木駅 徒歩8分;東京メトロ南北線 東大前駅 徒歩10分,19年 / 14階建,6階,1LDK,https://www.homes.co.jp/chintai/room/13a7134b3275e9c44e51b43b360e2fa5ddca9ad1/
プラム,東京都文京区本郷2丁目4-12,JR総武線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分;JR中央線 御茶ノ水駅 徒歩9分,27年 / 5階建,5階,1LDK,https://www.homes.co.jp/chintai/room/60c961837fcc0b4560fe990cdaace6d9e00bddc5/
プラム,東京都文京区本郷2丁目4-12,JR総武線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分;JR中央線 御茶ノ水駅 徒歩9分,27年 / 5階建,5階,1LDK,https://www.homes.co.jp/chintai/room/533bca1bec29282d3ef9f9d207d47b43cd386a0b/
東京メトロ南北線 後楽園駅 徒歩10分,東京都文京区小石川3丁目21-7,東京メトロ南北線 後楽園駅 徒歩10分;都営大江戸線 春日駅 徒歩13分;東京メトロ丸ノ内線 茗荷谷駅 徒歩15分,24年 / 5階建,3階,1K,https://www.homes.co.jp/chintai/room/7954ae0cafde84069385fcdd9c454ac1f602bd11/
都営三田線 白山駅 徒歩7分,東京都文京区白山5丁目,都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩9分;都営三田線 千石駅 徒歩10分,14年 / 14階建,4階,1LDK,https://www.homes.co.jp/chintai/room/bde95d7f02d19e2517d10ea183566943c8f3a0ea/
都営三田線 白山駅 徒歩7分,東京都文京区白山5丁目,都営三田線 白山駅 徒歩7分;東京メトロ南北線 本駒込駅 徒歩9分;都営三田線 千石駅 徒歩10分,14年 / 14階建,4階,1LDK,https://www.homes.co.jp/chintai/room/fe5e068616379a40b6495fd4f8d8d8ed9c666aaa/
菱和パレス護国寺,東京都文京区大塚5丁目,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 新大塚駅 徒歩7分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,27年 / 11階建,7階,1K,https://www.homes.co.jp/chintai/room/31e808978cbebded545ec267bfd166b0bd428576/
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,10階,1K,https://www.homes.co.jp/chintai/room/cb043623a88dac6de227fefc284e96d4a817deec/
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,8階,1K,https://www.homes.co.jp/chintai/room/f2cd5bfe67fd9e6813e0beef17a28dd02b4ecd24/
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,東京都文京区大塚3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 護国寺駅 徒歩9分;東京メトロ丸ノ内線 新大塚駅 徒歩12分,23年 / 10階建,1階,1K,https://www.homes.co.jp/chintai/room/ba91aac47aad2db73fb77464e0a25d9c2e4d1de2/
東京メトロ丸ノ内線 茗荷谷駅 徒歩1分,東京都文京区小日向4丁目6-18,東京メトロ丸ノ内線 茗荷谷駅 徒歩1分;東京メトロ有楽町線 江戸川橋駅 徒歩11分;東京メトロ有楽町線 護国寺駅 徒歩15分,18年 / 14階建,13階,1DK,https://www.homes.co.jp/chintai/room/a882f7cc87286c866edaa4dec1af41b4fd62fb91/
都営三田線 春日駅 徒歩3分,東京都文京区本郷1丁目33-14,都営三田線 春日駅 徒歩3分;東京メトロ丸ノ内線 後楽園駅 徒歩7分;JR中央線 水道橋駅 徒歩9分,23年 / 12階建,4階,1K,https://www.homes.co.jp/chintai/room/0036083cec8e175a10db1ac67e74fccceaa376ba/
スカイコート文京茗荷谷,東京都文京区大塚4丁目1-16,東京メトロ丸ノ内線 茗荷谷駅 徒歩12分;東京メトロ丸ノ内線 新大塚駅 徒歩13分;都営三田線 千石駅 徒歩13分,21年 / 9階建,6階,1K,https://www.homes.co.jp/chintai/room/813a23b4f99c632946cdb319dd5de88474430bf5/
都営三田線 白山駅 徒歩4分,東京都文京区白山1丁目,都営三田線 白山駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩5分;東京メトロ南北線 東大前駅 徒歩12分,23年 / 9階建,2階,1K,https://www.homes.co.jp/chintai/room/6b0ebfee9c247c2bd9962382d7420da46713aee4/
都営三田線 白山駅 徒歩4分,東京都文京区白山1丁目,都営三田線 白山駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩5分;東京メトロ南北線 東大前駅 徒歩12分,23年 / 9階建,2階,1K,https://www.homes.co.jp/chintai/room/6a63f3dfb2ca0b266d84c486ab2975fb2ebad2a9/
都営三田線 千石駅 徒歩4分,東京都文京区本駒込2丁目8-6,都営三田線 千石駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩10分;都営三田線 白山駅 徒歩11分,23年 / 6階建,4階,1K,https://www.homes.co.jp/chintai/room/6a2ac0d108c33dc9385346a81c192cddc8032494/
都営三田線 千石駅 徒歩4分,東京都文京区本駒込2丁目8-6,都営三田線 千石駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩10分;都営三田線 白山駅 徒歩11分,23年 / 6階建,4階,1K,https://www.homes.co.jp/chintai/room/c066f0d6bf0ba006fd25ea5c0e44c625739814cb/
都営三田線 千石駅 徒歩4分,東京都文京区本駒込2丁目8-6,都営三田線 千石駅 徒歩4分;東京メトロ南北線 本駒込駅 徒歩10分;都営三田線 白山駅 徒歩11分,23年 / 6階建,2階,1K,https://www.homes.co.jp/chintai/room/13487dd1ef2f83dfe04b9bbf7a9250ad5349ef92/
都営三田線 白山駅 徒歩7分,東京都文京区白山2丁目26-19,都営三田線 白山駅 徒歩7分;東京メトロ南北線 後楽園駅 徒歩11分;都営三田線 春日駅 徒歩11分,13年 / 14階建,11階,1LDK,https://www.homes.co.jp/chintai/room/81e17ed23d1ffd9f3e95acd55ea8cb29bb46527a/
都営大江戸線 本郷三丁目駅 徒歩2分,東京都文京区本郷3丁目35-2,都営大江戸線 本郷三丁目駅 徒歩2分;東京メトロ千代田線 湯島駅 徒歩10分,23年 / 10階建,5階,1K,https://www.homes.co.jp/chintai/room/858f4a018cf4fdb84c0625b1716c3f319614cd1e/
東京メトロ千代田線 千駄木駅 徒歩6分,東京都文京区千駄木2丁目,東京メトロ千代田線 千駄木駅 徒歩6分;東京メトロ千代田線 根津駅 徒歩8分;東京メトロ南北線 東大前駅 徒歩14分,27年 / 12階建,11階,1DK,https://www.homes.co.jp/chintai/room/e218095f6f15b641d34751e2bcd5b9a4d6681245/
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,東京都文京区小日向3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 江戸川橋駅 徒歩10分;東京メトロ有楽町線 護国寺駅 徒歩14分,7年 / 3階建,2階,1LDK,https://www.homes.co.jp/chintai/room/5647925b74f51e6c5276e4bbf956c35d46f000fa/
東京メトロ丸ノ内線 茗荷谷駅 徒歩6分,東京都文京区小日向3丁目,東京メトロ丸ノ内線 茗荷谷駅 徒歩6分;東京メトロ有楽町線 江戸川橋駅 徒歩10分;東京メトロ有楽町線 護国寺駅 徒歩14分,7年 / 3階建,1階,2LDK,https://www.homes.co.jp/chintai/room/43d448b312056afda59a6a3dcaeccad2e4dc7d2a/
豊島ヶ岡K-house,東京都文京区大塚6丁目14-21,東京メトロ丸ノ内線 新大塚駅 徒歩7分;都電荒川線 向原駅 徒歩8分;都電荒川線 東池袋四丁目駅 徒歩10分,25年 / 3階建,3階,1K,https://www.homes.co.jp/chintai/room/5e0632878303b8accd3c878a821c66cb1bd34c8e/
東京メトロ有楽町線 護国寺駅 徒歩5分,東京都文京区大塚5丁目17-1,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 新大塚駅 徒歩7分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,27年 / 11階建,7階,1K,https://www.homes.co.jp/chintai/room/1bc7812b9ce86cece4890bcb1cb5877bfce22fae/
東京メトロ有楽町線 護国寺駅 徒歩5分,東京都文京区大塚5丁目17-1,東京メトロ有楽町線 護国寺駅 徒歩5分;東京メトロ丸ノ内線 新大塚駅 徒歩7分;東京メトロ丸ノ内線 茗荷谷駅 徒歩10分,27年 / 11階建,7階,1K,https://www.homes.co.jp/chintai/room/b4ab6e7201fc93eef9593a1741cb45d764e027d1/
都営三田線 白山駅 徒歩11分,東京都文京区白山2丁目20-5,都営三田線 白山駅 徒歩11分;東京メトロ丸ノ内線 後楽園駅 徒歩12分;都営三田線 春日駅 徒歩14分,17年 / 6階建,5階,2K,https://www.homes.co.jp/chintai/room/c274a03f0a7d0fa5b296f986ed14b468b040a9ad/
都営三田線 白山駅 徒歩11分,東京都文京区白山2丁目20-5,都営三田線 白山駅 徒歩11分;東京メトロ丸ノ内線 後楽園駅 徒歩12分;都営三田線 春日駅 徒歩14分,17年 / 6階建,4階,1K,https://www.homes.co.jp/chintai/room/dd3a7e0128f241bd34d7e9a1eb36aa91882c06f6/
都営三田線 水道橋駅 徒歩5分,東京都文京区本郷2丁目4-12,都営三田線 水道橋駅 徒歩5分;東京メトロ丸ノ内線 本郷三丁目駅 徒歩6分;JR中央線 御茶ノ水駅 徒歩9分,27年 / 5階建,5階,1LDK,https://www.homes.co.jp/chintai/room/90eec5d8b82c9c5728df8d565dfa5e4a57a45a6e/
